,Review Id,Content,ID
2246,4,thankyou Alhamdulillah trading co for delivering phone fast and on time. they delivered box packed genuine product. businesses like Alhamdulillah trading co are reason to trust ecommerce. keep up the good work. looking forward to do business again.,163
2247,5,Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.,163
2248,6,Asslaam u Alaikum & Thanks to seller after my order I received phone in 50/- Hrs very fast service of Daraz & Seller.I got phone in genuine condition.God bless u Brother,163
2249,7,very nice mobile infnix Note 30 quality is amazing colour osam Thanks draz,163
2250,8,appreciation for Daraz and seller.. placed order and recieved in less than 24 hrs.. fast and safe delivery.. thumbs up 👍,163
2251,9,"very good phone in this budget. very sleek design, good battery , graphics and performance.",163
2252,10,best quality original product,163
2253,11,Seller is cooperative. Delivery was on time. Product quality is as shown in the photos. Packing was not upto the mark. Seller is requested to properly pack the mobiles. I'll definitely buy from this seller in future.,163
2254,12,main nay infinix note 30 horder kia black colour main MA SHA ALLAH bhut acha sat ha use krnay me..i like this thanks to draz...,163
2255,13,its a wonderful cell phone.. everything is in good condition. packing is good. recommended seller,163
2256,14,Mashallah phone Tu great ha budget friendly value for money packing company packing mei tha seal pack sound system JBL company Ka ha sound la Jawab ha 10/10 for seller and for phone 10/8,163
2257,15,"mobile is fine, but terrible delivery experience, 1st they updated wrong status that address not found & after making multiple complaints i was asked to visit their office for order pickup ( also had to visit twice bcz they were unable to find parcel on the 1st day of visit)",163
2258,1,"Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...",164
2259,2,#11.11 received as per specs mentioned. highly recommended.,164
2260,3,Box was sealed and came with all accessories. The seller is recommended for geniune product.,164
2261,4,excellent device delivered before time 100% seller recommended.,164
2262,5,very beautiful thanks shop tech love you set was pin pack,164
2263,6,I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz,164
2264,7,Good Packing and delivery on time...Great Work,164
2265,8,recieved on time,164
2266,9,Awesome device.Thanks daraz and seller for on time delivery.,164
2267,10,Reasonable phone at a reasonable price,164
2268,11,Received same but packing need improvement to prevent damage and ensure safety.,164
2269,12,very good smart phone and good packing Thanks 👍,164
2270,13,all good.no problem in any function,164
2271,14,good,164
2272,15,delivery in time.paking low standard.,164
2273,N/A,N/A,164
2274,N/A,N/A,164
2275,1,Jo order kia tha wohi mila hai.Seller bhi acha hai.Thanks seller and Daraz.,165
2276,2,order blue colour ka kiya hai or behja gray ka hai i am not satisfied,165
2277,3,,165
2278,1,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,166
2279,2,"MaashaAllah acha phone hai, battery bhi pura din chalti hai, thanks seller",166
2280,3,acha product Baja hai acha seller ha,166
2281,4,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,166
2282,5,mobile is v good in cheap price,166
2283,6,1st copy ha orginal mobile nhi ha,166
2284,7,,166
2285,8,acha product Baja hai acha seller ha,166
2286,9,acha ha mobile but charging jaldii khaqm hotii ha,166
2287,10,,166
2288,11,,166
2289,1,"Mobil is little bit slow, camera result average. Seller is not cooperating but product received is well packed and as per mentioned specifications",167
2290,2,Excellent 👍 Pin pack device with mega discount in #11.11 #11.11 seller is honest Daraz has become a life patner. Thanks Daraz. Thanks Tecno Pakistan.,167
2291,3,"Tecno Spark 10 Pro 💯% original mobile, PTA approved, sealed pack, box pack, with all accessories. thank and love u daraz and seller 🥰🌹👍",167
2292,4,"at least i recieved my phone its awesome phone features also best, camera 💯 , battery life too good, smart and weight less phone 💯 recommended",167
2293,5,After using for few days i found this phone very recommended under such price,167
2294,6,الحمدللہ ٹیکنو موبائل فون %ا100 اوریجنل موبائل ہے ۔ وارنٹی بھی 13 مہینے کی ہے ۔ میں سیلر کی سروسز سے مطمئن ہوں ۔,167
2295,7,#11.11 میں نے ابھی تک اسے کھولا نہیں ہے ۔ ارڈر دیے ہوئے چھ دن ہو چکے تھے کافی لیٹ ایا ہے ۔ لیکن بہرحال اوریجنل پروڈکٹ لگ رہی ہے ۔ شکریہ دراز 🌹,167
2296,8,bohat acha mobile hai or bilkul thek aya hai ot time pe aya hai theens daraz,167
2297,9,mobile is genuine but not used yet but look wise awesome,167
2298,10,very beautiful very elegant Just like A Wow .😲,167
2299,11,received before time. nice phone in this price range,167
2300,12,mashaallah so beautiful so elegant 11.11 zabardast sale,167
2301,13,"Just so beautiful, so elegant just wow!!!",167
2302,14,excellent phone. specs buht achi aur design zbrdst ar unique. recommended,167
2303,15,"Device Achi hai, Seller b achy hain me is phone ko recommend krta hun ap sbko. Bohat acha product hai ye.😍❤️ phone on kiya hai acha chal raha hai.🫠",167
2304,1,"Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.",168
2305,2,"In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star",168
2306,3,#RWC2. Genuine product with quick delivery.,168
2307,4,#RWC2. Genuine product with quick delivery.,168
2308,5,In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.,168
2309,6,Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.,168
2310,7,Fast delivery. they sent what they showed.,168
2311,8,"awesome phone,timely delivery",168
2312,9,awesome....,168
2313,10,"excellent,",168
2314,11,"In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star",168
2315,12,he log 2 3 br mere sath kr chuky h ye asa . 2 3 month purana used mobile bhejte . afsos daraz fraud sellers ko kuch nhi kheta,168
2316,13,The phone is fine but very conveniently they didn't inform that the phone isn't dual sim. Being sly gets you nowhere.,168
2317,14,,168
2318,15,,168
2319,1,Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m,169
2320,2,thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘,169
2321,3,Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much,169
2322,4,Amazing mobile phone. good delivery time.,169
2323,5,MA SHA ALLAH jo order kia tha woi same mila ha Mobile bhut zeberdast ha use krnay main. excellent Bint e saeed and draz...,169
2324,6,Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m,169
2325,7,thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘,169
2326,8,Original Mobile phone 📱 Thanks Daraz 😊😊,169
2327,9,Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much,169
2328,10,Service and product both are great must be recommended this seller,169
2329,11,ماشاءاللہ جی بہت اچھا موبائل ہے میرے بیٹے کو بہت پسند ایا ہے اور میں چاہ رہا ہوں کہ اس میں ایک سیٹ میں انشاءاللہ 30 پرو بھی منگواؤں,169
2330,12,amazing delivery before time .. excellent experience.... best seller recommended,169
2331,13,#11.11,169
2332,14,The product is good.The seller is also replying to every question..This is my first phone and sho happy lol,169
2333,15,a nice packing and fastest delivery in sale. i am really impressed now from daraz.,169
2334,N/A,N/A,169
2335,1,"I got what was shown, but I want to tell about the seller that my chat was not responded even after a couple of days, so please make your availability there so that the customer can place the order with full sitesify. Because the amount matters But my goal was to buy the product from there, so I took what I have and it is 💯 %authentic, and the warranty has not started yet, But the handsfree did not come out of the box, maybe not provided by the company. So the Overall experience was great and the seller is highly recommended. Thanks Daraz & Seller.🥰",170
2336,2,Great Experience as usual and I have purchased many mobiles from DARAZ but this time get maximum discount in 11/11 Sales on Note 30 pro,170
2337,3,Allahamdolilah received📩 mobile is original and new as mentioned recommended for buying. same thing which is ordered rather late delivered,170
2338,4,"Acha mobile hai and same cheez delivered ki hai with fast delivery service, satisfied with daraz and seller, i bought many mobiles from daraz aj tak koi b mobile kharab nhe nikla, thanks daraz for maintenance of trust with customers. love from Rawalpindi",170
2339,5,Allahamdolilah received📩 mobile is original and new as mentioned recommended for buying. same thing which is ordered rather late delivered,170
2340,6,I received my parcel two days ago. genuine products hai ❤️❤️aur time pr delivered hua.😍 Dill khush ho gia cell dekh kr thank you so much bhai🥰,170
2341,7,buht acha phone ha original phone one year official warranty ha ❤❤,170
2342,8,real mobile set with complete box having wire charger wireless charger. jack pin with non active phone set. this is non active mobile set. i really very happy. thanks dear,170
2343,9,bahot acha mobile hy thanks daraz and seller,170
2344,10,Pin packed and original product Recommended seller,170
2345,11,good packing. arrived at time but mic ka problem lagta hai awaz agay bohat kam jati hai. subah tak daikhta ho nai tu return kar du ga,170
2346,12,nice product I ma really happy to buy from daraz and thank you seller pin packed product 😍😍😍😍i am really confused to buy this but amazing product ☺ you should also believe the saller and daraz,170
2347,13,Recommended seller... awesome product,170
2348,14,received original authentic,170
2349,15,"alhumdullilah, absolutely satisfied total genuine mobile complete accessories with wireless charging pad mobile is pin pack PTA approved thanks to teletel and daraz",170
2350,1,achhi packing but charging adapter was normal no handsfree no protector no mobile cover baqi use kr ke pta chalay ga dekhnay nice hai,171
2351,2,Alhamdulillah same recieved as shown in picture. Same specifications A1 condition and fast delivery. Thanks Daraz. i recmond it and i order one more.,171
2352,3,mobile is just go0d. average in use.. bettery timing is go0d.. camera is just average. overall ghar use k lia thek hai jaha bs call waghaira k lia instmal hota ho,171
2353,4,"I upgraded my stand by phone from A1+ to A2+. I received this phone in great packaging. Delivery was fast. Phone seems a little better than A1+. I wish it would have Type C charging. I'm surprised to see the camera quality, display and battery timing of this phone. A perfect phone in this range with very few compromises. Highly recommended.",171
2354,5,"Assalamu Alaikum, Thank God & Thanks Daraz Team & Wander/seller (XIAOMI). Good Packing & Short Delivery time. Original Product 100%. Recommended. Khushe hai ke AAZADI SALE mai itny Best Price main Redmi A2+ Offer kiya gya, Thanks Daraz app.",171
2355,6,"I recently ordered a phone , and I must say it was a convenient experience. The website had a user-friendly interface, making it easy to browse and compare options. Placing the order was straightforward, and they provided clear shipping information. The phone arrived in good condition and on time. Overall, a hassle-free online phone shopping experience.",171
2356,7,received my order .The product is very good .I am satisfied with Daraz and the seller response is good .But LCS service is poor due to not deliver my parcel to me not to inform me and delivered my parcel any other address.,171
2357,8,Very good quality and design. Mobile is genuine and working fine so far. Delivery was quite quick and I received the mobile next day of ordering. price was competitive with market. thank you Daraz.,171
2358,9,Genuine product and good cell phone in this range .. got at the lowest price through HBL Mega Deal 👍 .. Properly packed and timely delivered .. Satisfied with the seller 🙂 .. Cheers 🙂 !! #11.11,171
2359,10,Awesome 😎 💯% Original Product In This Price Range The Best Of The Best Mobile MI Redmi A2 Plus (3/64).... Thumbs up 👍 Is Price Range May Use Mobiles Ya Refurbish Mobile Milty hain To Kun Apnay Pasay Zaya Karain Use Or Refurbish Mobile lay kar Jab MI Redmi Day Raha Hay Brand New Box Pack Mobile MI Redmi A2 Plus (3/64) Bhot Hi Kaam Price May .....,171
2360,11,kmallllll hi hogyaaaa😍😍😍hrgiz b ni lgta tha k daraz sy mob b itny best milty hain...first time daraz sy kuch mngaya wo b direct mob mnga liya or drr tha k paisy gay mery lekin boht zbrdst mob mil gya seller boht honest hai bhiiii thank you or delivery boy ny to kmal hi krdiya time sy pehly hi delivery krdi😍❤️,171
2361,12,"Assalamualaikum, I placed the order fearing not to be scammed, but thanks to Allah, the experience was good, but it is a good mobile at this price, thanks to the seller and the drawer app. ❤️❤️❤️",171
2362,13,"Authentic and genuine product, good packing but badly handled by daraz i guess. delivered within timeline. highly recommend seller. thank you so much.",171
2363,14,Alhamdulillah same recieved as shown in picture. Same specifications A1 condition and fast delivery. Thanks Daraz. i recmond it and i order one more.,171
2364,15,Excellent Product and Original one. I bought it in #11.11 Sale. #11.11 is valuable for money saving. Awesome discount i get and original product i receive. Very fast delivery services. Xiaomi is doing very very good as always and daraz done it again very awesome sale. Thank you #daraz and #xiaomi 😊,171
2365,1,#11.11 PTA approved device received safely. Mobile battery was low and required charging before getting on.,172
2366,2,good mobile same as shown in the picture 😺 reviews dekh ky tu dar gaya tha but ❤️ genuine product hy pin pack pta approved and non active,172
2367,3,everything is perfect colour b same aya..😇 I am so happy thanks Daraz ..❤ highly recommended... 👌👍,172
2368,4,"I get the mobile its pta approved but made of Vietnam also its doesn't have charger that's the negative point , get the mobile on discounted rate in #11.11 . hopefully it will work for a long time 😃",172
2369,5,"phone was brand new, box packed, came in secure packaging,can't see the PTA sticker,, but seller said it is approved,, so i believe seller words😊.",172
2370,6,Got this in just Rs.26419 while market price is still Rs.30000. Thanks to Daraz 11.11 Exactly same as described. delivered in just 2 days. its my 4th cell phone purchase from Daraz. Amazing experience as always,172
2371,7,Yr bht he sasta mila sale mai market mai 35 ka hai 128gb or wholesale mai bhi 31 se kam mai nahi hai or dosra non active hai vip hogia mene online check kia hai original packing mai tha thanks bhai jan,172
2372,8,Buhat Acha Mobile hai 100% Original products thanks Daraz Thanks seller,172
2373,9,Mobile is the same as shown in the picture... Original product. Charger not available in the box.Satisfied with the product but delivery was far away from expectations,172
2374,10,#11.11 PTA approved device received safely. Mobile battery was low and required charging before getting on.,172
2375,11,nice 👍 good mobile but delivery is to slow over All is very good,172
2376,12,no charger no warranty card/ no any back cover only one mobile..,172
2377,13,best mobile phone very good,172
2378,14,i can't believe the price is low and the package is original excellent seller ☺️,172
2379,15,"mobile delivered in a good condition, realme is not providing charger with their sets. was worried about a comment mentioned in the review section, no such issues with my set. all good",172
2380,1,"Mobile received 2 days before delivery date. Mobile has all accessories. Mobile is looking good. But the warranty card has no information about Mobile (like IMEI number, purchase date, etc.)",173
2381,2,looks original proper pinpacked,173
2382,3,"The Product is original and branded, The quality is best. Thanks Daraz.",173
2383,4,"The cell phone is too good, the delivery service late. Good phone at this price. purchase on Installment by standard chartered Bank, at 3 equal installments without any mark up. Store coupon also used, after its final price was 44000",173
2384,5,"Firstly the Seller Was Non Responsive Nearly After Ten Days I Got the Response From Him, Then k Delivery Was Very Late, Waited For Nearly 12 Days But The Product Was Amazing, Box Was Pin Packed & Got the Same Color, the Seller Is Trustable & I Got This Phone On 11/11 Sale In Just 42500 Where As the Market Price Is 47000. This Phone Outclassed other Phones & Brands. The Specifications Are Amazing In this Pricetag, No Any Other Brand Offer These Specifications in Price. Value For Money Product,",173
2385,6,"“I am thoroughly impressed with the Tecno mobile I received. It’s not only a wonderful phone in terms of performance but also the seller’s attention to detail is much appreciated. The phone arrived with the seal intact, which reflects the seller’s commitment to delivering quality and genuine products. This not only gives me confidence in the authenticity of the device but also in the seller’s reliability. The phone itself has exceeded my expectations, offering great features and performance.",173
2386,7,"I had an amazing experience with this store! The customer service was top-notch, and the product exceeded my expectations. I highly recommend them to anyone looking for quality products and excellent service.",173
2387,8,seller didn't mark stamp on warranty card . when its warranty has started and when to end? how to claim its warranty if any issue happens but product received new and boxed pack.,173
2388,9,"The product was delivered same as per it's description, Item was Delivered in given time. excellent 💯 product in this price. Thanks to Seller Tecno and Thanks to Draz.",173
2389,10,Mobile received before delivery time and in ordered color. Very happy to received pin pack original product. Thanks seller and of course Daraz.,173
2390,11,Great Phone for the price. The packaging was great and the phone was sealed Thank you to the seller and also daraz for the 3k discount voucher highly recommend this seller and Tecno canon 20 I'm a bit sad i missed my chance to get the black colour but overall 9.8/10,173
2391,12,"Mobile received 2 days before delivery date. Mobile has all accessories. Mobile is looking good. But the warranty card has no information about Mobile (like IMEI number, purchase date, etc.)",173
2392,13,Outstading in this price also availed voucher as well ❤️❤️❤️ Best Phone Thanks Daraz you proved it,173
2393,14,vip service vip product same as shown 💯 orignal,173
2394,15,Latest Tecno Flagship phone The Camon 20. Everything of this phone is awesome and i hope my nephew will enjoy alot with this device. very satisfied. i bought this from Daraz Mall Tecno Flagship Store. totally Recommended,173
2395,1,پن پیک فون ہے۔ جو لوگ کہتے ہیں کہ ڈبے میں کچھ چیزیں کم ہیں ۔ تو شائد اس کی وجہ یہ ہے کہ یہ ماڈل چائنہ اسمبل ہے ۔ باقی اللہ بہتر جانتا ہے۔,174
2396,2,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...",174
2397,3,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price,174
2398,4,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...",174
2399,5,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price,174
2400,6,The product was same as was expected. Although delivery got very late but wait was worth it. Mobile was pin packed and PTA approved.Thanks a lot,174
2401,7,i have received my phone in time new and original condition best seller best service thank you daraz for best services!,174
2402,8,"origional product. pta approved hai, non activated phone tha. sim dal k active kiya warranty 1 year activate hui ha. at first i was worried by reading some negative comments but origional product rcvd. 5 stars to seller .",174
2403,9,I have received original product and I would like to purchase anything anytime with the seller again,174
2404,10,As i mentioned before this is a daraz exclusive 128gb version which is not available in the offline market thank you so much.,174
2405,11,Thanks seller,174
2406,12,"very nice phone! comes with charger, screen protector, back cover. Charging is really fast and battery last around 2 days. I think it's the best phone in this price if you are not into camera that much.",174
2407,13,#11.11 This phone is amazing... Very fast speed...,174
2408,14,"Best purchase having PTA Approved and seal pack thanks for good price and good mobile, i purchased it because of daraz verified tag",174
2409,15,"Express Delivery Bhi 3din men mili Karachi men, seller response nhi karta. but product acha hai. pin packed hai. jo order kia whi mila. 8/128",174
2410,1,"phone is damaged from edges, pictures uploaded",175
2411,2,Same As Described original product found in reasonable price than Market,175
2412,3,"I ordered phone in black color but they sent me in Green color. After doing so, he stopped seeing my msgs. Such a ridiculous customer service. I’m completely disappointed over this.",175
2413,4,#11.11 Ordered grey colour but received green. Green is also a very good colour. Product is very good. The price is also very reasonable as compared to the market.,175
2414,5,Same As Described original product found in reasonable price than Market,175
2415,6,thanks 👍 good product 👍 colour black kaha tha but green Mila anyway so NYC colour fade,175
2416,7,so beautiful so elegant just looking like a waooo😔😔😔,175
2417,8,Best purchase of the year so far! great refresh rate and works seamlessly! Hope I can upgrade to the pro version.,175
2418,9,Product is good and reasonable. Delayed delivery.,175
2419,10,brand new and perfectly packed. satisfied!,175
2420,11,took at best price but rider is worst. three time they put fake attempt on system.,175
2421,12,The product is awesome but I buy grey color and seller send me mint green color,175
2422,13,Perfectly delivered.,175
2423,14,abey bhai mjhe tou mla hi nhi abhi tlk piece kha delivered kia hai?,175
2424,15,delivery time too long and Seller does not respond to messages,175
2425,1,"Dear Seller, The cell phone is the same as shown, and also, thanks for the quick delivery. Thums Up",176
2426,2,we'll packed box pack ram 4+3 rom 128gb reason able price just 1 issue net of out of warranty status show ho raha hy,176
2427,3,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",176
2428,4,Assalamu alaikum i happy to have that mobile thank you for discount seller service is very impressive deliver timely as they promised and there response was very quick thank you for your Service...,176
2429,5,السلام علیکم ماشاءاللہ مجھے موبائل مل گیا ھے بہت ہی شاندار موبائل ھے اور سیلر بھی بہت کوآپریٹیو ھے پیکنگ بھی زبردست تھی اور جو چیز منگوائی وہی بھیجی بہت شکریہ,176
2430,6,"Recieved as promised by seller, i demanded blue color which was out of stock but the seller not only arranged it but sent it through TCS which delivered in two days only. Wish more sellers are like this on daraz. Highly recommended ✌️👌👍",176
2431,7,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",176
2432,8,both Acha phone ha seller both cooperative ha .......seller ne itni jaldi delivery Karwa di only in 2 days ...I really like it 🥰,176
2433,9,Ali Communication (Khanewal) delivered 100% genuine product Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty. MASHALLAH the supplier is really honest and I am really happy to receive it. Swift Delivery. Amazing Service. Highly recommended. JAZAKALLAH.,176
2434,10,Received my order. 👍👍Very cooperative dealer/seller.Received as shown in the picture with all other accessories.The phone is working smoothly. Thank you so very much.Highly recommended👏will again buy something from your store soon insha'Allah.😊,176
2435,11,great seller fastest delivery I highly recommend that I received ❤️💯,176
2436,12,🫡🫡🫡🫡,176
2437,13,"Thank you for this great quality product. Delivery was quicker than expected, and product itself was exactly as advertised. Keep up the good work. , 👍👍",176
2438,14,thankful to daraz seller,176
2439,15,recieved before time. seller respomce was quick and delivery was fast. set is pin packed with pta seal. had great experience ordering from here.,176
2440,1,"The phone is original in good condition but the delivery system of daraz is very slow, In 2 weeks i got this mobile overall it's a good phone. i will recommend",177
2441,2,Original phone seller response is satisfactory delivery is a little late but overall a good experience . Thanks seller and daraz.,177
2442,3,mobile was box packed looks new. let's see it's working .. recommended and will update this after 6months,177
2443,4,Original product received. Good product in reasonable price.,177
2444,5,Same product as shown in description amzaing,177
2445,6,Zabardast cheez...,177
2446,7,Mashallah... Thank you so much Daraz... Good Product Zabardast Product hai.. Outstanding Thanks Daraz.....❤️ #11 11 #11.11,177
2447,8,sooooper thanks to Daraz Seller,177
2448,9,Original mobile hai tech sirat ki warranty k sath pin pack delivered in time,177
2449,10,the product is good in quality. and is same as shown. I recommend. but one thing is hands free is not held.,177
2450,11,Received in perfect condition,177
2451,12,boaht zabardast.great product,177
2452,13,product is very good quality but delivery was very late,177
2453,14,Great Daraz 11.11 Sale Nice Daraz Great Service Great Price,177
2454,15,Original Product but delivery is late.. anyhow Mob is Good.,177
2455,1,Mashallah 11.11 Sale Received safe packed PTA approved Dilivered in time response excellent Great Quality Satisfied original item received thanks seller and Daraz 👍👍😁😊,178
2456,2,Quality is good. Original product. Non activated,178
2457,3,"The product is good but made in Pakistan and the Warranty card is unavailable. Seller, please guide regarding the Warranty card. Thanks",178
2458,4,Good Product delivered with seal pack Thanks Daraz,178
2459,5,good product. well packed.,178
2460,6,👍,178
2461,7,#11.11,178
2462,8,"original mobile with all sealed, pta approved recommended 👍",178
2463,9,bohat acha Hy original 💯 ok set no active seller bahi boaht aala phone 📱 acha Hy Jo btya wo diya I'm Soo happ,178
2464,10,Pin pack.. With charger and cable... Thanks seller for such an amazing product in cheap price,178
2465,11,"#11.11 Thanks to daraz and HBL mega deal I got this phone in very good discount, and thanks to Seller for sending original product, But Unfortunately Samsung is not providing good display in A04 which is not good , Other than this unpleasant display everything is qood",178
2466,12,mashallah deliver same mobile as shown in daraz mega deal,178
2467,13,big Discount mila 11.11 m nice hbl,178
2468,14,Excellent product in given price.,178
2469,15,Original Packing On time delivery Thanks Daraz,178
2470,1,1 . Look & Design: Phone is awesome in look very beautiful design. Feels like premium flagship 2. Performance : Satisfactory 3. Battery : Awesome 4. Front Camera Average 5. Back Camera : Good but not excellent 6. Over all : Value for money. Recommended this item.,179
2471,2,بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں,179
2472,3,1. Look & Design : Phone is awesome in look ver beautiful design. Feels like premium flagship 2. Performance : satisfactory 3. Battery : Awesome 4. Front Cam: Average 5. Back Camera: good but not excellent 6. Over all: value for money. Recommended in tgis price segment,179
2473,4,I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want,179
2474,5,بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں,179
2475,6,"Product was delivered within two days, Alhamdolillah I received the same phone as they promised. I was worried about the delivery of the product but the seller was very cooperative. Thankyou again. I am unable to share my phone's pictures because i captured them from my old phone, and unfortunately its battery is dead, (the reason i bought this phone). I would definitely recommend people to buy from AlhamdoLillah Traders Co. They are trusted 😃, From: Dera Ismail Khan.",179
2476,7,"Trusted Vendor, Responsive.. well packed received in a very good condition.. a Very beautiful Mobile phone, haven't used yet but Hope it would work great... thanks Seller",179
2477,8,"I Give 5 Star Rating on this product. The seller is very cooperative, honest, friendly and has fast delivery service. Give me the original product. same as show in add. Thanks seller and thanks Daraz.",179
2478,9,So i ordered white color accidentally but mene seller ko chat me kh dia k mugha green chahiya and he said ok but seller ne bhi galti se white bhj dia. Jb mugha deliver hua to mene unse contact kia and unho ne mugha replace krna ki offer ki k ap is shop pr ja kr clr change krwa le. Amazing after sales. And the product i got is genuine box packed.,179
2479,10,bat acha mobhil phone ha good service ha aor fast Delivery ha thank you draz and seller ❤❤,179
2480,11,"Seller: I had a remarkable experience with this seller. They were highly responsive, and my order arrived in just 4 days, faster than the estimated 10-14 days. The phone was brand new, PTA approved, and well-packaged. Phone: Impressive The phone is excellent. It excels in camera quality, touch sensitivity, screen resolution, and speed, all receiving a perfect 10/10 rating. The only drawback is the 5000mAh battery's faster drain.",179
2481,12,"Honest seller and a good one, seller should dispatch the phone on next working day or in 2 days. Mine was dispatched a bit later but thankfully leopard didn’t take much time to deliver. I collected it myself on Saturday else could have been Monday.",179
2482,13,yar boht jaldi receive hwa boht acha mob Mila boht he acha Banda ha yar jis na Bajha boht respect sa bat karta Hain or reply bi fast ha or Jo Kuch kah doo bai kar deta boht trusted Banda ha 3rd mob ha Jo is bai sa order karwa raha hamesha original Mila Masha Allah Allah inhain kamiyab Kara ameen,179
2483,14,Orignal Mobile Phone PTA Approved Non Acctive Fast Delivery Service Thanks For Seller And Daraz Online Shopping,179
2484,15,got my phone I am already a fan of daraz satisfaction level infinity,179
2485,1,very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku,180
2486,2,thank you Daraz. kam price m achi chiz. saller bht acha h. mobile bht acha h. jaisa dikha waisa paya,180
2487,3,Awesome mobile recieved on time very fast processor lovely color seller are very cooperative totally satisfied 👌👍,180
2488,4,very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku,180
2489,5,it's fantastic very beautiful mobile and seller is very honest,180
2490,6,use kr ka chk Kiya ha boht acha ha mbl phone delivery time hui ha colour boht pyra ha thanks seller,180
2491,7,wow what a phone im. surprised when i saw this phone infinix has no competetion with spark neo7 ultra its an amazing phone very impressive and build quality in this price range top class specialy camera believe u will be very happy to buy this phone dnt think read my. coment and order it .. thanks for comfortablr and safe service,180
2492,8,It was good experience seller is also cooperative. Recommended person.,180
2493,9,I ordered Blue colour Received Yellow colour...Baki Phone to ok hai market price Sy kafi Sasta Mila...11:11 sale Sy pin pack hi bahja...thank U daraz...Thank u Seller 🥰,180
2494,10,The mobile is exact as shown in advertisement. received a little bit late but that was the problem of TCS I'm satisfied. Thanks seller. Thanks Daraz,180
2495,11,"i,m v.happy bohut acha mobile ha jesa dikhaya ha wessa hi ha .i,m satisfied.Thanks draz Thanks dealer.❤️",180
2496,12,Superb,180
2497,13,"Excellent beautiful mobile received, great feel. Seller is responsive and cooperative.",180
2498,14,Thankyou seller and daraz. Quick and safe delivery. product is ok👍,180
2499,15,"packed well, and at lowest price 👍👍 add more products",180
